insCode,instrumentID,cValMne,lVal18,cSocCSAC,lVal18AFC,lVal30,cIsin,lastDate,flow,lSoc30,status_code,group_code,market_type_code,cComVal,cSecVal,cSoSecVal,yVal
65890979512650954,IRO3MSZ91071,MK251,Bank Maskan,MSKZ,تسه9107,امتیازتسهیلات مسکن مهرماه91,IRO3MSZ91070,20180721,2,بانک مسکن,A,Z1,NO,4,59,5910,303
65913670626064922,IRO6MELZ9751,TM071,Melli Mortgage1808,MELZ,تملی705,تسهیلات مسکن ب. ملی-مرداد97,IRO6MELZ9754,20230702,2,تسهیلات مسکن بانک ملی ایران,A,M1,NO,4,59,5910,307
65916883530316213,IRR1TAMI0101,TAMX1,Sand Foundry-R,TAMI,کماسهح,ح . تامین  ماسه  ریخته گری,IRR1TAMI0105,20230111,1,تامین  ماسه  ریخته گری,A,N1,NO,3,14,1410,400
65932581790240568,IRR1SGRB0101,SGRX1,Gharb Cement.-R,SGRB,سغربح,ح . سیمان غرب,IRR1SGRB0102,20210530,1,سیمان غرب,A,N1,NO,3,53,5394,400
65985619452718369,IRB3TB860291,TB861,TreasuryBill231127,TB86,اخزا911,اسنادخزانه-م11بودجه99-020906,IRB3TB860299,20220906,2,اسنادخزانه اسلامی-م11بودجه1399,A,I1,NO,4,69,6940,306
65986638607018835,IRX6X47T0006,X47T6,Index Group 47,IDXS,47خرده فروشی6,47خرده فروشی به جز وسایل نقلیه,IRX6X47T0003,20190513,1,شرکت شاخص,I,00,ID,6,X1,X1  ,68
65996297871759754,IRB3MH0101B1,MH1Q1,MahanAir MNF230212,MH01,ماهان01,منفعت هواپیمایی ماهان 14011123,IRB3MH0101B1,20221212,2,اوراق منفعت هواپیمایی ماهان,A,17,NO,4,69,6947,306
65999092673039059,IRO1DADE0001,DADE1,DPI,DADE,مداران,داده پردازی ایران,IRO1DADE0006,20230909,1,داده پردازی ایران,A,N2,NO,5,72,7200,300
66021783818850713,IRO7FAFP0001,FAFP1,Foolad Afza,FAFP,فافزا,فولاد افزا سپاهان,IRO7FAFP0003,20230909,4,فولاد افزا سپاهان,A,P1,NO,7,27,2710,309
66036975502302203,IRT1CFIF0001,CFIF1,Firooze ETF,CFIF,فیروزه,صندوق شاخص30 شرکت فیروزه- سهام,IRT1CFIF0005,20230227,1,صندوق شاخص30 شرکت فیروزه- سهام,A,51,NO,4,68,6811,305
66105959479616770,IRT1RYKA0001,RYKA1,RAYKA ETF Sabet,RYKA,رایکا,صندوق س نوع دوم رایکا- ثابت,IRT1RYKA0006,20230429,1,صندوق س نوع دوم رایکا- ثابت,A,H1,NO,4,68,6812,305
66127247173352975,IRO7ESHP0001,ESHP1,Ashtad Iran,ESHP,تشتاد,صنایع تولیدی اشتاد ایران,IRO7ESHP0002,20230909,4,صنایع تولیدی اشتاد ایران,A,P1,NO,7,34,3430,309
66130788425543684,IRB4SG370051,G37Q1,SOV.GMR37.SP210815,SG37,اراد37,مرابحه عام دولت3-ش.خ 0005,IRB4SG370054,20221212,2,مرابحه عام دولت3-شرایط خاص0005,A,17,NO,4,69,6945,706
66142616039907394,IRO3BDMZ0001,BDMZ1,Damavand Co.,BDMZ,دماوند,تولید نیروی برق دماوند,IRO3BDMZ0007,20230909,2,تولید نیروی  برق دماوند,A,Z1,NO,3,40,4010,303
66157884725832683,IRO6MELZ9921,TM281,Melli Mortgage2005,MELZ,تملی902,تسهیلات مسکن ب. ملی-اردیبهشت99,IRO6MELZ9929,20230702,2,تسهیلات مسکن بانک ملی ایران,A,M1,NO,4,59,5910,307
66183408418816482,IRR1LEAB0101,LEAX1,Loabiran-R,LEAB,شلعابح,ح . لعابیران,IRR1LEAB0100,20210718,1,لعابیران,A,N2,NO,5,44,4422,400
66191028275418950,IRR1GSKE0101,GSKX1,A. I. S. D.-R,GSKE,تکشاح,ح . صنایع وخدمات کشاورزی,IRR1GSKE0106,20210710,1,گسترش صنایع وخدمات کشاورزی,A,N2,NO,5,29,2921,400
66210395067138534,IRO7TOPP0001,TOPP1,Tolypers,TOPP,شتولی,تولی پرس,IRO7TOPP0009,20230909,4,تولی پرس,A,C1,NO,7,44,4424,309
66224268885633419,IRB3ZANZ93C1,ZANQ1,Zanjan Invest.,ZANZ,زنجا1,سپرده زنجان سه ماهه 18 درصد,IRB3ZANZ93C3,20230607,2,سپرده زنجان سه ماهه 18 درصد,A,17,NO,4,69,6931,306
66234625721697786,IRR1TAYD0101,TAYX1,Tidewater-R,TAYD,حتایدح,ح . تایدواترخاورمیانه,IRR1TAYD0106,20171213,1,تایدواترخاورمیانه,A,N1,NO,1,60,6003,400
66240430785255272,IRR1MADN0101,MADX1,Metals & Min.-R,MADN,ومعادنح,ح . توسعه معادن وفلزات,IRR1MADN0106,20230227,1,توسعه معادن وفلزات,A,N1,NO,1,13,1399,400
66252526996639483,IRR7NEOP0101,NEOX1,Bahman Neopan-R,NEOP,چنوپاح,ح . نیوپان  22 بهمن,IRR7NEOP0100,20230710,4,نیوپان  22 بهمن,A,16,NO,7,20,2021,404
66295665969375744,IRO1SBOJ0001,SBOJ1,Bojnourd Cement,SBOJ,سبجنو,سیمان  بجنورد,IRO1SBOJ0000,20230909,1,سیمان  بجنورد,A,N2,NO,5,53,5394,300
66315581735594751,IRO3TOSZ0001,TOSZ1,TOSAN,TOSZ,توسن,توسعه سامانه ی نرم افزاری نگین,IRO3TOSZ0008,20230909,2,توسعه سامانه ی نرم افزاری نگین,A,1Z,NO,1,72,7220,303
66334522337525129,IRR3BSBZ0101,BSBX1,Saba Power-R,BSBZ,بصباح,ح . تولید نیروی جنوب غرب صبا,IRR3BSBZ0105,20180721,2,تولید نیروی جنوب غرب صبا,A,Z1,NO,3,40,4010,403
66424163876658304,IRO7DANP0001,DANP1,Danayan Co,DANP,ودانا,سرمایه گذاری دانایان,IRO7DANP0005,20230909,4,سرمایه گذاری دانایان,A,P1,NO,7,56,5699,309
66450490505950110,IRO1DAML0001,DAML1,Damloran Pharm.,DAML,ددام,داروسازی زاگرس فارمد پارس,IRO1DAML0006,20230909,1,داروسازی زاگرس فارمد پارس,A,N2,NO,5,43,4323,300
66456062140680461,IRO1SGOS0001,SGOS1,Saman Gostar,SGOS,ثامان,سامان  گستراصفهان,IRO1SGOS0004,20230909,1,سامان  گستراصفهان,A,N2,NO,5,70,7021,300
66492965118417192,IRO3MSZ91111,MK291,Bank Maskan,MSKZ,تسه9111,امتیازتسهیلات مسکن بهمن ماه 91,IRO3MSZ91112,20180721,2,بانک مسکن,A,Z1,NO,4,59,5910,303
66514709341259550,IRO7FVAP0001,FVAP1,Folad Kavian,FVAP,فوکا,فولاد کاویان,IRO7FVAP0003,20230909,4,فولاد کاویان,A,P1,NO,7,27,2710,309
66599109405217136,IRO3PKHZ0001,PKHZ1,ParsianKosar Hotel,PKHZ,گکوثر,هتل پارسیان کوثر اصفهان,IRO3PKHZ0009,20230909,2,هتل پارسیان کوثر اصفهان,A,Z1,NO,3,55,5510,303
66623036435820019,IRR7ALTP0101,ALTX1,Alumtek-R,ALTP,فالومح,ح.آلومتک,IRR7ALTP0101,20190908,4,آلومتک,A,P1,NO,7,27,2720,404
66630516232885208,IRR1MNGZ0101,MNGX1,Iran Mn. Mines-R,MNGZ,کمنگنزح,ح . معادن منگنزایران,IRR1MNGZ0104,20230111,1,معادن منگنزایران,A,N1,NO,3,13,1320,400
66643284949247248,IRO7KYIZ0001,KYIZ1,Kimiya Investment,KYIZ,تکیمیا,تامین سرمایه کیمیا,IRO7KYIZ0003,20230909,4,تامین سرمایه کیمیا,A,P1,NO,7,67,6719,309
66668962036864944,IRO3Z0030001,Z0031,Sugarcane Ind.Dev.,Z003,توسعه نیشکر,توسعه نیشکر و صنایع جانبی,IRO3Z0030008,20220108,2,توسعه نیشکر و صنایع جانبی,A,Z1,NO,5,38,3842,303
66682662312253625,IRT3SSAF0001,SSAF1,Aseman Armani ETF,SSAF,آساس,صندوق س.آسمان آرمانی سهام-س,IRT3SSAF0008,20220906,2,صندوق س.آسمان آرمانی سهام-س,A,T1,NO,4,68,6811,305
66687959964607107,IRB4SG740421,G74Q1,SOV.GMR74.SP250516,SG74,اراد74,مرابحه عام دولت74-ش.خ040226,IRB4SG740421,20230607,2,مرابحه عام دولت74-ش.خاص0402,A,17,NO,4,69,6945,706
66701874099226162,IRO1KSIM0001,KSIM1,Calcimine,KSIM,فاسمین,کالسیمین,IRO1KSIM0002,20230909,1,کالسیمین,A,N1,NO,1,27,2720,300
66721204145017523,IRT3SAEF0001,SAEF1,Samin ETF,SAEF,ثمین,صندوق س. ثروت افزون ثمین-س,IRT3SAEF0004,20220906,2,صندوق س. سهام ثروت افزون ثمین,A,T1,NO,4,68,6811,305
66726992874614788,IRO3DPDZ0001,DPDZ1,Daroupakhsh Distr.,DPDZ,دتوزیع,توزیع دارو پخش,IRO3DPDZ0002,20230909,2,توزیع دارو پخش,A,Z1,NO,3,43,4399,303
66733343177003497,IRR1PKER0101,PKEX1,Kermanshah Petr-R,PKER,کرماشاح,ح. صنایع پتروشیمی کرمانشاه,IRR1PKER0106,20171213,1,صنایع پتروشیمی کرمانشاه,A,N1,NO,1,44,4412,400
66766792660974984,IRR1DLGM0101,DLGX1,Loghman Pharm.-R,DLGM,دلقماح,ح . دارویی  لقمان,IRR1DLGM0102,20190716,1,دارویی  لقمان,A,N2,NO,5,43,4323,400
66772024744156373,IRO1BAHN0001,BAHN1,Bahonar Copper,BAHN,فباهنر,مس  شهیدباهنر,IRO1BAHN0003,20230909,1,مس  شهیدباهنر,A,N1,NO,1,27,2720,300
66818022341772870,IRT3FATF0001,FATF1,Etemad Parsian ETF,FATF,اعتماد,صندوق س.اعتماد آفرین پارسیان-د,IRT3FATF0002,20230702,2,صندوق س.اعتماد آفرین پارسیان-د,A,1A,NO,4,68,6812,305
66830065858417081,IRO7VLNP0001,VLNP1,Ariya Dana,VLNP,ولانا,شرکت لیزینگ آریا دانا,IRO7VLNP0000,20230909,4,شرکت لیزینگ آریا دانا,A,P1,NO,7,58,5891,309
66842081487196389,IRR7FLTP0101,FLTX1,Iranian Falat-R,FLTP,فلاتح,ح.صنایع معادن فلات ایرانیان,IRR7FLTP0106,20181211,4,گروه صنایع معادن فلات ایرانیان,A,P1,NO,7,56,5699,404
66862855436943996,IRR3FAAZ0101,FAAX1,FKA AGRI&Husb-R,FAAZ,زفکاح,ح . کشت و دامداری فکا,IRR3FAAZ0102,20220418,2,کشت و دامداری فکا,A,1Z,NO,1,01,0121,403
66896068357534899,IRB3SNDZ98A1,SNDQ1,DanaTetroRig21%,SNDZ,صدانا98,اجاره دانا پتروریگ کیش 1394,IRB3SNDZ98A5,20221212,2,اجاره دانا پتروریگ کیش 1394,A,17,NO,4,69,6910,306
66974398910717440,IRR7BSOP0101,BSOX1,Ghand Bisotoon-R,BSOP,قیستوح,ح . شرکت قند بیستون,IRR7BSOP0108,20230902,4,شرکت قند بیستون,A,P1,NO,7,38,3842,404
67030488744129337,IRO1GPSH0001,GPSH1,Piranshahr S.,GPSH,قپیرا,فرآورده های غدایی وقندپیرانشهر,IRO1GPSH0006,20230909,1,فرآورده های غدایی وقندپیرانشهر,A,N1,NO,3,38,3842,300
67073295895957349,IRR1MARK0101,MARX1,Arak M. Mfg.-R,MARK,فاراکح,ح . ماشین  سازی  اراک,IRR1MARK0103,20211226,1,ماشین  سازی  اراک,A,N2,NO,5,28,2813,400
67076027130284998,IRB3TR1004A1,TR101,TreasuryBill261005,TR10,اخزا105,اسنادخزانه-م5بودجه01-041015,IRB3TR1004A2,20230502,2,اسنادخزانه اسلامی-م5بودجه1401,A,I1,NO,4,69,6940,306
67083516977047564,IRR7QAZP0101,QAZX1,Qazvin Const.-R,QAZP,ثقزویح,ح.شرکت عمران و سازندگی قزوین,IRR7QAZP0108,20201101,4,شرکت عمران و سازندگی قزوین,A,P1,NO,7,70,7010,404
67126881188552864,IRO1MAPN0001,MAPN1,MAPNA,MAPN,رمپنا,گروه مپنا (سهامی عام),IRO1MAPN0000,20230909,1,گروه مپنا (سهامی عام),A,N1,NO,3,74,7421,300
67130298613737946,IRX6XTPI0026,XTP26,TotalEquel Weithed,IDXS,شاخص کل (هم وزن)6,شاخص کل (هم وزن),IRX6XTPI0025,20171213,1,شرکت شاخص,I,00,ID,6,X1,X1  ,68
67170215467608124,IRO3ZAGZ0001,ZAGZ1,Zangan Industry,ZAGZ,زنگان,صنعت روی زنگان,IRO3ZAGZ0000,20230909,2,صنعت روی زنگان,A,1Z,NO,1,27,2720,303
67205438292564739,IRR3BMDZ0101,BMDX1,Day Bime - R,BMDZ,ودیح,ح . بیمه دی,IRR3BMDZ0109,20220418,2,بیمه دی,A,1Z,NO,1,66,6603,403
67206358287598044,IRO1SHMD0001,SHMD1,Hamadan Glass,SHMD,کهمدا,شیشه  همدان,IRO1SHMD0002,20230909,1,شیشه  همدان,A,N1,NO,1,54,5410,300
67213778593531096,IRO7AIMP0001,AIMP1,Amir Inds&MIN Grp.,AIMP,وامیر,گروه صنعتی و معدنی امیر,IRO7AIMP0001,20230909,4,گروه صنعتی و معدنی امیر,A,P1,NO,7,13,1320,309
67223870501587101,IRR1SEPK0101,SKPX1,Saman-E-Kish-R,SEPK,سپح,ح . پرداخت الکترونیک سامان کیش,IRR1SEPK0105,20220730,1,پرداخت الکترونیک سامان کیش,A,N2,NO,5,72,7220,400
67293053847780742,IRB3TB3599A1,TB351,TreasuryBill210111,TB35,اخزا704,اسنادخزانه-م4بودجه97-991022,IRB3TB3599A3,20180912,2,اسنادخزانه اسلامی-م4بودجه1397,A,I1,NO,4,69,6940,306
67327029014085707,IRO1SKAZ0001,SKAZ1,Khazar Cement,SKAZ,سخزر,سیمان  خزر,IRO1SKAZ0005,20230909,1,سیمان  خزر,A,N1,NO,3,53,5394,300
67337799462256399,IRR1SHND0101,SHNX1,Sahand Rubber-R,SHND,پسهندح,ح . صنایع  لاستیکی   سهند,IRR1SHND0103,20171213,1,صنایع  لاستیکی   سهند,A,N2,NO,5,25,2519,400
67424359693542598,IRR1PKHA0101,PKHX1,Khark Petr.-R,PKHA,شخارکح,ح . پتروشیمی  خارک,IRR1PKHA0102,20211009,1,پتروشیمی  خارک,A,N1,NO,3,44,4411,400
67491163253346186,IRR3SDFZ0101,SDFX1,Sanati DoodehFam-R,SDFZ,شصدفح,ح . صنعتی دوده فام,IRR3SDFZ0109,20220828,2,صنعتی دوده فام,A,1Z,NO,1,44,4429,403
67522512921942106,IRT3PAPF0001,PAPF1,Padash Pars ETF,PAPF,پادا,صندوق س.پاداش سرمایه پارس-س,IRT3PAPF0004,20220906,2,صندوق س.پاداش سرمایه پارس,A,T1,NO,4,68,6811,305
67526366820181168,IRO3ZF430001,ZF431,Bazargani IR Co,ZF43,بازرگانی معادن,بازرگانی معادن ایران,IRO3ZF430003,20180721,2,بازرگانی معادن ایران,A,Z1,NO,5,46,4610,303
67535111875054076,IRO3Z0280001,Z0281,Pars Metal Co.,Z028,پارس متال,پارس متال,IRO3Z0280009,20180721,2,پارس متال,A,Z1,NO,5,27,2731,303
67675656072510693,IRT1PLSH0001,PLSH1,Palayeshi ETF,PLSH,پالایش,صندوق پالایشی یکم-سهام,IRT1PLSH0008,20230227,1,صندوق پالایشی یکم-سهام,A,51,NO,4,68,6811,305
67682387713029178,IRR1SKOR0101,SKOX1,Kordestan Cem.-R,SKOR,سکردح,ح . سیمان کردستان,IRR1SKOR0101,20230111,1,سیمان کردستان,A,N1,NO,3,53,5394,400
67690708346979840,IRO1TAMI0001,TAMI1,Sand Foundry,TAMI,کماسه,تامین  ماسه  ریخته گری,IRO1TAMI0003,20230909,1,تامین  ماسه  ریخته گری,A,N1,NO,3,14,1410,300
67717913151786055,IRT3RT020001,RT021,Maskan Danik REIT,RT02,دانیک,ص.س.املاک ومستغلات نیک رای,IRT3RT020005,20230813,2,ص.س.املاک ومستغلات نیک رای,A,T1,NO,4,68,6818,305
67744724115735698,IRB3TB6500A1,TB651,TreasuryBill220103,TB65,اخزا811,اسنادخزانه-م11بودجه98-001013,IRB3TB6500A8,20211222,2,اسنادخزانه اسلامی-م11بودجه1398,A,I1,NO,4,69,6940,306
67848668655856416,IRB3KI0203B1,KI2Q1,Kish Inv.DPB240130,KI02,کیش0211,خرید دین توسعه کیش14021110,IRB3KI0203B7,20230607,2,سرمایه گذاری و توسعه کیش,A,17,NO,4,69,6949,306
67947571227001437,IRB3AR040761,AR041,Actover4MRB280902,AR04,اکتوور074,مرابحه اکتوور کو-تاک070612,IRB3AR040762,20230903,2,مرابحه اکتوور کو-تاک070612,A,17,NO,4,69,6911,306
67979306676078989,IRR1DARO0101,DARX1,Daroupakhsh-R,DARO,وپخشح,ح . داروپخش  (هلدینگ,IRR1DARO0100,20230530,1,داروپخش  (هلدینگ,A,N1,NO,3,43,4399,400
67988012428906654,IRO1DPAK0001,DPAK1,Daroupakhsh P.,DPAK,دارو,کارخانجات داروپخش,IRO1DPAK0004,20230909,1,کارخانجات داروپخش,A,N2,NO,5,43,4323,300
68002468728896305,IRR1SDAB0101,SDAX1,Darab Cement-R,SDAB,سارابح,ح . سیمان  داراب,IRR1SDAB0104,20171213,1,سیمان  داراب,A,N1,NO,3,53,5394,400
68033471168853004,IRO3FJRZ0001,FJRZ1,Valfajr Marine,FJRZ,حفجر,کشتیرانی  والفجر,IRO3FJRZ0002,20230909,2,کشتیرانی  والفجر,A,Z1,NO,3,61,6110,303
68035927975704426,IRO7CKRP0001,CKRP1,Khoram Cement,CKRP,سخرم,شرکت سیمان خرم آباد,IRO7CKRP0000,20230909,4,شرکت سیمان خرم آباد,A,L1,NO,7,53,5394,309
68109756920100427,IRB4SG6603A1,G66Q1,SOV.GMR66.SP250106,SG66,اراد66,مرابحه عام دولت66-ش.خ0310,IRB4SG6603A9,20230607,2,مرابحه عام دولت66-ش.خاص0310,A,17,NO,4,69,6945,706
68117765376081366,IRO1TGOS0001,TGOS1,Toosgostar Inv.,TGOS,وتوس,توسعه شهری توس گستر,IRO1TGOS0003,20230909,1,توسعه شهری توس گستر,A,N1,NO,3,70,7099,300
68203878405672734,IRT1CSNF0001,CSNF1,Sepehr Novin,CSNF,صنوین,صندوق سرمایه گذاری صنوین-مختلط,IRT1CSNF0003,20230227,1,صندوق سرمایه گذاری صنوین-مختلط,A,51,NO,4,68,6810,305
68231984905144960,IRR7RZIP0101,RZIX1,Razi Insurance-R,RZIP,ورازیح,ح. بیمه رازی,IRR7RZIP0109,20210116,4,بیمه رازی,A,P1,NO,7,66,6603,404
68250192165442911,IRB3TB720161,TB721,TreasuryBill220905,TB72,اخزا818,اسنادخزانه-م18بودجه98-010614,IRB3TB720162,20220906,2,اسنادخزانه اسلامی-م18بودجه1398,A,I1,NO,4,69,6940,306
68310039013169261,IRB3JH030651,JH031,S.Jahan3MRB270723,JH03,فجهان063,مرابحه جهان فولاد-ویستا060501,IRB3JH030659,20230723,2,مرابحه جهان فولاد-ویستا060501,A,17,NO,4,69,6911,306
68337207779130851,IRXZXOZ10006,XOZ16,OTC Main Board idx,IDXS,بازار اول فرابورس6,بازار اول فرابورس,IRXZXOZ10008,20180721,2,شرکت شاخص,I,00,ID,6,X1,X1  ,69
68401823142877063,IRO6MELZ0021,TM341,Melli Mortgage2105,MELZ,تملی002,تسهیلاتمسکن ب.ملی-اردیبهشت1400,IRO6MELZ0027,20230702,2,تسهیلات مسکن بانک ملی ایران,A,M1,NO,4,59,5910,307
68404094821755424,IRO6MSKZ9911,MZ161,Mortgage Right9901,MSKZ,تسه9901,امتیاز تسهیلات مسکن فروردین99,IRO6MSKZ9916,20230717,2,بانک مسکن,A,M1,NO,4,59,5910,307
68429446337737591,IRB4SG870331,G87Q1,SOV.GMR87.SP240524,SG87,اراد87,مرابحه عام دولت87-ش.خ030304,IRB4SG870335,20230607,2,مرابحه عام دولت87-ش.خاص0303,A,17,NO,4,69,6945,706
68458335399886534,IRB3TB7801B1,TB781,TreasuryBill230130,TB78,اخزا903,اسنادخزانه-م3بودجه99-011110,IRB3TB7801B7,20220906,2,اسنادخزانه اسلامی-م3بودجه1399,A,I1,NO,4,69,6940,306
68485420419566883,IRR7PAIP0101,PAIX1,R-Pars Arian Inv.,PAIP,آریانح,ح.سرمایه گذاری پارس آریان,IRR7PAIP0100,20220822,4,سرمایه گذاری پارس آریان,A,16,NO,7,56,5699,404
68488673556087148,IRO1SPTA0001,SPTA1,Sepanta,SPTA,فپنتا,سپنتا,IRO1SPTA0008,20230909,1,سپنتا,A,N2,NO,5,27,2710,300
68508064384550494,IROTBARG0001,BARG1,Bargh Khorasan,BARG,آتیه,آتیه کارکنان صنعت برق خراسان,IROTBARG0004,20230905,2,تامین آتیه کارکنان صنعت برق,A,OT,NO,7,56,5699,319
68517032834363488,IRO3BSRZ0001,BSRZ1,Ghaed Basir Petro.,BSRZ,شبصیر,تولیدات پتروشیمی قائد بصیر,IRO3BSRZ0005,20230909,2,تولیدات پتروشیمی قائد بصیر,A,Z1,NO,3,44,4429,303
68604686987554533,IRR5MSCS0101,MSCX1,MadactoSteelCord-R,MSCS,فماکح,ح . ماداکتو استیل کرد,IRR5MSCS0108,20200218,2,ماداکتو استیل کرد,A,V1,NO,9,27,2710,401
68626042454281601,IRB3DB010671,DB1Q1,Debsh MRB 271009,DB01,دبش06,مرابحه ش. دبش سبز گستر14060717,IRB3DB010679,20230607,2,مرابحه شرکت دبش سبز گستر,A,17,NO,4,69,6911,306
68629328102697289,IRR1PAKS0101,PAKX1,Paxan-R,PAKS,شپاکساح,ح . پاکسان,IRR1PAKS0109,20191014,1,پاکسان,A,N1,NO,1,44,4424,400
68635710163497089,IRO1HMRZ0001,HMRZ1,Iran Mobil Tele,HMRZ,همراه,شرکت ارتباطات سیار ایران,IRO1HMRZ0007,20230909,1,شرکت ارتباطات سیار ایران,A,N2,NO,5,64,6420,300
68644622102682218,IRO7SREP0001,SREP1,Saman Reinsurance,SREP,اتکاسا,بیمه اتکایی سامان 50% تادیه,IRO7SREP0000,20230909,4,بیمه اتکایی سامان 50% تادیه,A,16,NO,7,66,6603,309
68708769838923502,IRR1AZAB0101,AZAX1,Azarab Ind.-R,AZAB,فاذرح,ح . صنایع  آذرآب,IRR1AZAB0108,20171213,1,صنایع  آذرآب,A,N2,NO,5,28,2813,400
68725299442421022,IRB4SO100271,O10Q1,SOV.GMR109SP231011,SO10,اراد109,مرابحه عام دولت109-ش.خ020719,IRB4SO100279,20230607,2,مرابحه عام دولت109-ش.خاص0207,A,17,NO,4,69,6945,706
68798377122760225,IRR1BSTE0101,BSTX1,Int. Const.-R,BSTE,ثاختح,ح . بین المللی توسعه ساختمان,IRR1BSTE0102,20210120,1,بین المللی توسعه ساختمان,A,N2,NO,5,70,7010,400
68870496728320072,IRO1OS220001,OS221,Kohgiloyeh Inv.,OS22,وسکهبو,س.عدالت ا. کهگیلویه وبویراحمد,IRO1OS220008,20230909,1,س.عدالت ا. کهگیلویه وبویراحمد,A,N2,NO,5,56,5699,300
68882686368743821,IROTEMPI0001,EMPI1,Mapna Investment,EMPI,وکمپنا,سرمایه گذاری کارکنان گروه مپنا,IROTEMPI0007,20230809,2,سرمایه گذاری کارکنان گروه مپنا,A,OT,NO,7,56,5699,319
68890878790107680,IRR7MIGP0101,MIGX1,Mina Glass-R,MIGP,کمیناح,ح . شیشه سازی مینا,IRR7MIGP0107,20220803,4,شیشه سازی مینا,A,16,NO,7,54,5410,404
68902730683412061,IRB4SF840251,S84Q1,SOV.MNF84SP230727,SF84,افاد84,منفعت دولت8-ش.خاص سایر0205,IRB4SF840255,20230607,2,منفعت دولت8-شرایط خاص سایر,A,17,NO,4,69,6946,706
68909035712962732,IRO3BGHZ0001,BGHZ1,Baghmishe,BGHZ,ثباغ,شهر سازی و خانه سازی باغمیشه,IRO3BGHZ0001,20230909,2,شهرسازی و خانه سازی باغمیشه,A,1Z,NO,1,70,7010,303
